Customer_ID,Customer_Type,Age_Group,Gender,Area,Total_Previous_Orders,Avg_Previous_Order_Value
C02539,Returning,18-25,Male,Manikonda,20,468.87
C02540,Returning,36-45,Female,Madhapur,28,346.24
C02541,Returning,26-35,Female,Manikonda,22,656.76
C02542,Returning,46-55,Female,Mehdipatnam,7,570.43
C02543,Returning,46-55,Male,Hitech City,39,395.29
C02544,Returning,18-25,Female,Manikonda,27,634.47
C02545,New,26-35,Male,Jubilee Hills,0,0.0
C02546,New,36-45,Female,Hitech City,0,0.0
C02547,Returning,18-25,Male,Madhapur,13,397.81
C02548,New,36-45,Unknown,Hitech City,0,0.0
C02549,New,36-45,Male,Ameerpet,0,0.0
C02550,Returning,56+,Male,Manikonda,5,421.82
C02551,Returning,26-35,Female,Mehdipatnam,17,562.58
C02552,Returning,36-45,Male,Banjara Hills,36,657.36
C02553,Returning,26-35,Unknown,Jubilee Hills,37,435.92
C02554,Returning,36-45,Unknown,Manikonda,2,457.32
C02555,Returning,46-55,Female,Ameerpet,23,311.14
C02556,Returning,26-35,Male,Kukatpally,11,394.26
C02557,Returning,18-25,Male,Manikonda,7,482.04
C02558,New,36-45,Male,Manikonda,0,0.0
C02559,Returning,18-25,Female,Begumpet,5,366.83
C02560,Returning,26-35,Male,Hitech City,4,282.06
C02561,Returning,46-55,Female,Kondapur,4,445.26
C02562,Returning,46-55,Male,Mehdipatnam,9,531.25
C02563,Returning,36-45,Female,Hitech City,12,462.77
C02564,New,18-25,Female,Secunderabad,0,0.0
C02565,Returning,56+,Female,Hitech City,9,295.43
C02566,New,26-35,Female,Secunderabad,0,0.0
C02567,Returning,26-35,Male,Begumpet,32,422.93
C02568,Returning,18-25,Female,Kondapur,5,609.31
C02569,Returning,18-25,Female,Madhapur,6,387.55
C02570,Returning,18-25,Female,Mehdipatnam,37,412.46
C02571,New,26-35,Unknown,Gachibowli,0,0.0
C02572,Returning,26-35,Male,Madhapur,5,280.83
C02573,Returning,26-35,Male,Gachibowli,5,553.01
C02574,Returning,36-45,Male,Madhapur,23,508.77
C02575,Returning,18-25,Male,Madhapur,1,237.6
C02576,Returning,26-35,Female,Ameerpet,31,266.77
C02577,New,36-45,Male,Banjara Hills,0,0.0
C02578,Returning,36-45,Female,Mehdipatnam,22,311.56
C02579,Returning,36-45,Male,Secunderabad,34,415.12
C02580,Returning,26-35,Female,Banjara Hills,20,293.02
C02581,Returning,18-25,Male,Hitech City,34,460.75
C02582,Returning,26-35,Male,Madhapur,18,323.34
C02583,Returning,36-45,Female,Jubilee Hills,12,345.93
C02584,Returning,36-45,Female,Banjara Hills,10,282.73
C02585,Returning,26-35,Male,Kukatpally,1,656.68
C02586,Returning,46-55,Male,Manikonda,39,743.69
C02587,Returning,26-35,Male,Kondapur,1,448.57
C02588,Returning,46-55,Unknown,Manikonda,16,504.14
C02589,Returning,46-55,Male,Gachibowli,12,491.85
C02590,Returning,18-25,Female,Madhapur,25,421.77
C02591,Returning,18-25,Female,Gachibowli,29,409.99
C02592,New,56+,Female,Ameerpet,0,0.0
C02593,Returning,26-35,Unknown,Madhapur,4,518.83
C02594,Returning,26-35,Male,Kukatpally,38,268.6
C02595,Returning,26-35,Male,Kondapur,33,317.15
C02596,Returning,46-55,Female,Kondapur,10,508.82
C02597,Returning,18-25,Female,Secunderabad,22,246.42
C02598,New,26-35,Female,Gachibowli,0,0.0
C02599,New,26-35,Female,Begumpet,0,0.0
C02600,New,18-25,Unknown,Banjara Hills,0,0.0
C02601,Returning,26-35,Male,Jubilee Hills,34,586.47
C02602,Returning,46-55,Female,Ameerpet,20,415.3
C02603,Returning,18-25,Male,Secunderabad,19,437.52
C02604,Returning,26-35,Unknown,Secunderabad,26,347.93
C02605,Returning,26-35,Male,Kondapur,23,485.29
C02606,Returning,26-35,Male,Secunderabad,25,507.5
C02607,Returning,36-45,Female,Gachibowli,38,311.52
C02608,Returning,26-35,Male,Secunderabad,31,503.02
C02609,New,18-25,Male,Madhapur,0,0.0
C02610,Returning,26-35,Male,Kukatpally,33,479.87
C02611,Returning,36-45,Male,Banjara Hills,2,327.67
C02612,Returning,26-35,Female,Kondapur,28,537.47
C02613,Returning,26-35,Male,Manikonda,10,591.61
C02614,New,36-45,Female,Gachibowli,0,0.0
C02615,New,26-35,Female,Secunderabad,0,0.0
C02616,Returning,18-25,Unknown,Gachibowli,33,333.34
C02617,Returning,26-35,Male,Ameerpet,25,423.54
C02618,Returning,46-55,Female,Begumpet,2,583.4
C02619,Returning,18-25,Male,Kondapur,22,570.34
C02620,New,36-45,Unknown,Kondapur,0,0.0
C02621,Returning,26-35,Unknown,Hitech City,36,341.15
C02622,Returning,36-45,Female,Kukatpally,1,516.25
C02623,Returning,18-25,Male,Begumpet,11,420.31
C02624,Returning,36-45,Female,Kondapur,31,293.53
C02625,Returning,46-55,Female,Kondapur,9,197.96
C02626,Returning,18-25,Female,Banjara Hills,25,546.13
C02627,Returning,56+,Female,Gachibowli,26,218.12
C02628,New,18-25,Unknown,Begumpet,0,0.0
C02629,New,18-25,Male,Madhapur,0,0.0
C02630,New,36-45,Female,Manikonda,0,0.0
C02631,Returning,26-35,Male,Manikonda,32,316.01
C02632,Returning,18-25,Unknown,Hitech City,23,341.5
C02633,Returning,36-45,Male,Begumpet,33,336.52
C02634,Returning,26-35,Male,Secunderabad,5,468.96
C02635,Returning,56+,Male,Hitech City,10,546.31
C02636,New,56+,Male,Secunderabad,0,0.0
C02637,Returning,46-55,Female,Manikonda,3,379.69
C02638,Returning,26-35,Female,Manikonda,24,340.09
C02639,Returning,36-45,Male,Ameerpet,25,564.42
C02640,Returning,36-45,Male,Madhapur,19,543.47
C02641,Returning,26-35,Female,Begumpet,15,315.11
C02642,Returning,36-45,Female,Banjara Hills,37,382.86
C02643,New,26-35,Female,Manikonda,0,0.0
C02644,New,26-35,Unknown,Manikonda,0,0.0
C02645,Returning,18-25,Male,Begumpet,26,353.9
C02646,Returning,18-25,Female,Mehdipatnam,7,438.49
C02647,Returning,26-35,Male,Manikonda,6,246.16
C02648,Returning,36-45,Female,Begumpet,35,447.67
C02649,Returning,36-45,Female,Jubilee Hills,24,426.97
C02650,New,18-25,Male,Manikonda,0,0.0
C02651,Returning,26-35,Female,Jubilee Hills,10,550.47
C02652,Returning,26-35,Female,Kondapur,32,303.99
C02653,New,18-25,Female,Hitech City,0,0.0
C02654,Returning,26-35,Female,Madhapur,9,389.28
C02655,Returning,36-45,Male,Hitech City,8,558.05
C02656,Returning,46-55,Female,Mehdipatnam,32,323.22
C02657,Returning,18-25,Female,Mehdipatnam,39,496.03
C02658,Returning,26-35,Female,Kondapur,16,498.1
C02659,Returning,36-45,Female,Jubilee Hills,39,563.0
C02660,Returning,26-35,Male,Banjara Hills,25,622.41
C02661,Returning,26-35,Female,Begumpet,37,231.23
C02662,New,36-45,Unknown,Secunderabad,0,0.0
C02663,New,18-25,Male,Kukatpally,0,0.0
C02664,Returning,46-55,Female,Hitech City,16,542.97
C02665,Returning,26-35,Female,Madhapur,36,591.53
C02666,New,46-55,Male,Jubilee Hills,0,0.0
C02667,Returning,36-45,Male,Secunderabad,5,451.24
C02668,Returning,36-45,Female,Kondapur,26,584.87
C02669,Returning,26-35,Female,Ameerpet,10,446.5
C02670,New,36-45,Male,Kondapur,0,0.0
C02671,Returning,18-25,Female,Madhapur,2,215.43
C02672,Returning,26-35,Female,Madhapur,36,332.18
C02673,New,36-45,Male,Kondapur,0,0.0
C02674,Returning,26-35,Female,Manikonda,33,238.3
C02675,Returning,36-45,Female,Jubilee Hills,33,457.06
C02676,New,26-35,Male,Secunderabad,0,0.0
C02677,Returning,36-45,Female,Gachibowli,21,419.42
C02678,Returning,46-55,Male,Begumpet,9,520.59
C02679,Returning,26-35,Female,Banjara Hills,25,327.28
C02680,Returning,36-45,Female,Banjara Hills,16,594.5
C02681,New,18-25,Male,Gachibowli,0,0.0
C02682,Returning,36-45,Male,Kondapur,31,548.08
C02683,Returning,36-45,Male,Banjara Hills,21,348.09
C02684,Returning,36-45,Female,Begumpet,21,453.7
C02685,Returning,36-45,Female,Banjara Hills,7,379.44
C02686,Returning,26-35,Male,Manikonda,13,631.4
C02687,Returning,26-35,Female,Madhapur,27,290.66
C02688,Returning,36-45,Female,Banjara Hills,30,341.71
C02689,New,18-25,Female,Hitech City,0,0.0
C02690,Returning,26-35,Male,Banjara Hills,8,522.32
C02691,New,18-25,Male,Madhapur,0,0.0
C02692,New,36-45,Male,Manikonda,0,0.0
C02693,New,26-35,Female,Kukatpally,0,0.0
C02694,Returning,36-45,Male,Manikonda,30,386.88
C02695,Returning,18-25,Female,Mehdipatnam,7,465.56
C02696,Returning,26-35,Male,Kondapur,4,571.87
C02697,New,36-45,Female,Begumpet,0,0.0
C02698,New,26-35,Male,Banjara Hills,0,0.0
C02699,Returning,36-45,Female,Madhapur,23,469.15
C02700,Returning,18-25,Female,Manikonda,24,331.93
C02701,Returning,26-35,Female,Kondapur,27,377.42
C02702,Returning,18-25,Female,Begumpet,38,613.12
C02703,Returning,36-45,Male,Mehdipatnam,13,434.62
C02704,Returning,26-35,Male,Ameerpet,12,598.07
C02705,Returning,36-45,Male,Jubilee Hills,10,222.32
C02706,New,36-45,Male,Manikonda,0,0.0
C02707,New,18-25,Male,Kondapur,0,0.0
C02708,Returning,36-45,Male,Begumpet,37,453.72
C02709,New,36-45,Male,Mehdipatnam,0,0.0
C02710,Returning,46-55,Female,Kukatpally,6,254.61
C02711,Returning,18-25,Female,Madhapur,32,411.39
C02712,Returning,18-25,Male,Kukatpally,35,133.57
C02713,Returning,26-35,Female,Jubilee Hills,2,346.78
C02714,Returning,36-45,Male,Kondapur,15,474.46
C02715,Returning,18-25,Unknown,Madhapur,22,276.71
C02716,Returning,56+,Female,Ameerpet,14,414.37
C02717,Returning,36-45,Female,Gachibowli,7,310.2
C02718,Returning,18-25,Unknown,Gachibowli,39,377.61
C02719,Returning,36-45,Male,Manikonda,5,451.21
C02720,Returning,26-35,Male,Hitech City,16,479.78
C02721,Returning,18-25,Male,Manikonda,25,475.61
C02722,Returning,36-45,Female,Madhapur,10,326.23
C02723,Returning,36-45,Male,Kondapur,29,613.12
C02724,Returning,36-45,Male,Madhapur,9,462.31
C02725,Returning,26-35,Female,Banjara Hills,38,339.53
C02726,Returning,18-25,Female,Mehdipatnam,28,589.96
C02727,Returning,18-25,Male,Madhapur,38,371.26
C02728,New,18-25,Male,Gachibowli,0,0.0
C02729,Returning,26-35,Female,Begumpet,11,528.28
C02730,Returning,26-35,Male,Banjara Hills,10,408.22
C02731,New,18-25,Female,Gachibowli,0,0.0
C02732,Returning,46-55,Female,Jubilee Hills,20,316.61
C02733,Returning,18-25,Male,Banjara Hills,37,322.99
C02734,Returning,18-25,Male,Madhapur,12,386.97
C02735,Returning,18-25,Unknown,Mehdipatnam,11,592.71
C02736,Returning,26-35,Male,Hitech City,33,445.05
C02737,Returning,36-45,Unknown,Ameerpet,31,412.08
C02738,Returning,18-25,Female,Kukatpally,14,476.11
C02739,Returning,18-25,Male,Kukatpally,21,382.82
C02740,Returning,18-25,Male,Secunderabad,25,263.71
C02741,Returning,26-35,Female,Begumpet,33,234.71
C02742,Returning,56+,Male,Secunderabad,36,602.88
C02743,New,36-45,Male,Ameerpet,0,0.0
C02744,Returning,46-55,Male,Kukatpally,10,626.15
C02745,New,46-55,Female,Manikonda,0,0.0
C02746,Returning,18-25,Female,Jubilee Hills,38,458.76
C02747,Returning,36-45,Female,Banjara Hills,30,520.99
C02748,New,26-35,Unknown,Secunderabad,0,0.0
C02749,New,26-35,Male,Hitech City,0,0.0
C02750,New,36-45,Female,Gachibowli,0,0.0
C02751,Returning,26-35,Female,Secunderabad,21,422.73
C02752,New,36-45,Female,Hitech City,0,0.0
C02753,Returning,26-35,Female,Kondapur,7,411.44
C02754,Returning,46-55,Male,Madhapur,28,538.06
C02755,New,36-45,Male,Begumpet,0,0.0
C02756,Returning,36-45,Male,Banjara Hills,29,503.42
C02757,Returning,36-45,Unknown,Begumpet,16,657.66
C02758,New,46-55,Female,Jubilee Hills,0,0.0
C02759,Returning,18-25,Unknown,Begumpet,2,572.57
C02760,Returning,26-35,Female,Madhapur,34,344.36
C02761,Returning,56+,Male,Kukatpally,26,449.28
C02762,New,36-45,Female,Ameerpet,0,0.0
C02763,Returning,46-55,Male,Kukatpally,21,363.24
C02764,Returning,26-35,Female,Madhapur,1,250.55
C02765,Returning,56+,Male,Banjara Hills,34,120.0
C02766,Returning,26-35,Female,Jubilee Hills,36,697.26
C02767,Returning,36-45,Male,Begumpet,38,534.95
C02768,Returning,46-55,Unknown,Madhapur,23,393.36
C02769,Returning,26-35,Male,Begumpet,35,185.95
C02770,Returning,26-35,Female,Hitech City,24,510.08
C02771,Returning,26-35,Unknown,Madhapur,39,626.15
C02772,Returning,18-25,Female,Kukatpally,24,479.73
C02773,Returning,18-25,Male,Banjara Hills,14,204.37
C02774,Returning,46-55,Male,Jubilee Hills,2,357.08
C02775,Returning,36-45,Female,Ameerpet,5,457.93
C02776,Returning,18-25,Male,Madhapur,12,414.64
C02777,New,26-35,Male,Mehdipatnam,0,0.0
C02778,Returning,26-35,Unknown,Madhapur,4,299.48
C02779,Returning,36-45,Female,Begumpet,7,341.42
C02780,Returning,26-35,Female,Manikonda,26,120.0
C02781,Returning,18-25,Male,Jubilee Hills,29,569.28
C02782,Returning,36-45,Female,Kondapur,34,505.7
C02783,Returning,56+,Female,Kondapur,27,367.4
C02784,New,36-45,Male,Kukatpally,0,0.0
C02785,Returning,56+,Unknown,Hitech City,15,535.13
C02786,Returning,18-25,Male,Jubilee Hills,32,240.39
C02787,Returning,26-35,Male,Jubilee Hills,26,258.22
C02788,Returning,36-45,Female,Banjara Hills,13,173.6
C02789,Returning,26-35,Male,Jubilee Hills,7,238.51
C02790,New,18-25,Female,Kondapur,0,0.0
C02791,New,26-35,Male,Banjara Hills,0,0.0
C02792,Returning,26-35,Male,Manikonda,16,564.05
C02793,Returning,36-45,Female,Jubilee Hills,36,514.12
C02794,Returning,36-45,Male,Manikonda,7,431.49
C02795,New,36-45,Male,Mehdipatnam,0,0.0
C02796,New,36-45,Female,Mehdipatnam,0,0.0
C02797,Returning,36-45,Female,Jubilee Hills,8,249.56
C02798,Returning,46-55,Female,Manikonda,10,472.78
C02799,Returning,26-35,Female,Hitech City,3,299.55
C02800,Returning,26-35,Male,Secunderabad,8,354.67
C02801,Returning,56+,Female,Kondapur,6,464.81
C02802,Returning,46-55,Male,Kondapur,27,306.96
C02803,Returning,36-45,Female,Ameerpet,34,239.98
C02804,New,36-45,Male,Manikonda,0,0.0
C02805,New,36-45,Female,Begumpet,0,0.0
C02806,Returning,26-35,Male,Hitech City,33,253.83
C02807,Returning,26-35,Male,Hitech City,35,268.02
C02808,New,26-35,Male,Kukatpally,0,0.0
C02809,Returning,18-25,Female,Banjara Hills,36,401.99
C02810,Returning,26-35,Female,Secunderabad,10,120.0
C02811,Returning,36-45,Male,Begumpet,19,354.85
C02812,Returning,18-25,Male,Gachibowli,37,603.24
C02813,Returning,18-25,Unknown,Secunderabad,38,575.5
C02814,Returning,18-25,Male,Mehdipatnam,30,535.12
C02815,New,36-45,Male,Madhapur,0,0.0
C02816,Returning,46-55,Female,Ameerpet,22,448.46
C02817,Returning,26-35,Female,Ameerpet,38,347.52
C02818,Returning,56+,Female,Mehdipatnam,38,201.66
C02819,Returning,26-35,Male,Jubilee Hills,29,466.78
C02820,Returning,36-45,Male,Manikonda,20,560.76
C02821,Returning,36-45,Unknown,Jubilee Hills,1,459.05
C02822,Returning,26-35,Female,Secunderabad,2,416.32
C02823,Returning,46-55,Male,Gachibowli,4,533.34
C02824,Returning,46-55,Unknown,Banjara Hills,5,461.59
C02825,Returning,26-35,Female,Jubilee Hills,12,566.84
C02826,Returning,26-35,Female,Begumpet,13,364.54
C02827,Returning,46-55,Male,Mehdipatnam,11,184.89
C02828,Returning,36-45,Male,Ameerpet,28,483.97
C02829,New,26-35,Female,Manikonda,0,0.0
C02830,Returning,18-25,Male,Mehdipatnam,23,318.06
C02831,New,26-35,Unknown,Kondapur,0,0.0
C02832,Returning,26-35,Male,Ameerpet,27,514.68
C02833,Returning,36-45,Female,Madhapur,3,120.0
C02834,Returning,36-45,Female,Jubilee Hills,1,741.54
C02835,Returning,26-35,Male,Ameerpet,22,522.06
C02836,Returning,46-55,Female,Madhapur,10,393.8
C02837,New,26-35,Female,Hitech City,0,0.0
C02838,Returning,46-55,Male,Manikonda,22,212.51
C02839,Returning,18-25,Male,Kondapur,7,858.68
C02840,Returning,18-25,Male,Hitech City,26,376.97
C02841,Returning,46-55,Male,Jubilee Hills,23,511.77
C02842,Returning,36-45,Female,Secunderabad,17,333.06
C02843,Returning,26-35,Male,Hitech City,19,377.17
C02844,Returning,18-25,Female,Secunderabad,9,506.22
C02845,Returning,18-25,Male,Madhapur,5,295.92
C02846,Returning,26-35,Female,Mehdipatnam,13,409.51
C02847,Returning,46-55,Male,Hitech City,10,393.12
C02848,Returning,18-25,Male,Secunderabad,30,483.03
C02849,Returning,26-35,Female,Kondapur,32,532.91
C02850,Returning,36-45,Male,Mehdipatnam,28,396.21
C02851,New,18-25,Unknown,Madhapur,0,0.0
C02852,Returning,18-25,Male,Begumpet,10,356.95
C02853,Returning,36-45,Female,Hitech City,39,368.72
C02854,Returning,46-55,Female,Kukatpally,38,431.02
C02855,Returning,46-55,Female,Begumpet,33,385.93
C02856,New,18-25,Male,Mehdipatnam,0,0.0
C02857,New,26-35,Female,Secunderabad,0,0.0
C02858,Returning,26-35,Male,Manikonda,10,186.21
C02859,New,26-35,Female,Secunderabad,0,0.0
C02860,Returning,36-45,Female,Begumpet,18,605.48
C02861,Returning,18-25,Female,Hitech City,37,528.52
C02862,Returning,26-35,Male,Mehdipatnam,32,328.06
C02863,Returning,18-25,Female,Kondapur,12,471.21
C02864,Returning,18-25,Female,Kondapur,23,186.57
C02865,Returning,36-45,Female,Gachibowli,38,379.28
C02866,Returning,36-45,Female,Kondapur,27,615.49
C02867,New,26-35,Unknown,Secunderabad,0,0.0
C02868,New,26-35,Female,Secunderabad,0,0.0
C02869,Returning,36-45,Female,Madhapur,19,354.95
C02870,New,56+,Unknown,Ameerpet,0,0.0
C02871,Returning,26-35,Female,Begumpet,26,434.4
C02872,Returning,18-25,Male,Gachibowli,8,462.46
C02873,Returning,26-35,Female,Begumpet,3,454.43
C02874,Returning,36-45,Male,Banjara Hills,16,522.4
C02875,Returning,26-35,Female,Hitech City,4,596.04
C02876,Returning,36-45,Female,Madhapur,22,429.06
C02877,New,18-25,Unknown,Hitech City,0,0.0
C02878,Returning,26-35,Male,Manikonda,6,407.57
C02879,Returning,26-35,Male,Gachibowli,5,459.02
C02880,Returning,26-35,Unknown,Gachibowli,2,314.19
C02881,New,26-35,Female,Begumpet,0,0.0
C02882,Returning,26-35,Male,Madhapur,29,514.44
C02883,New,36-45,Female,Manikonda,0,0.0
C02884,Returning,36-45,Female,Hitech City,39,419.76
C02885,Returning,26-35,Female,Gachibowli,7,333.71
C02886,New,18-25,Male,Banjara Hills,0,0.0
C02887,Returning,36-45,Male,Mehdipatnam,31,274.5
C02888,Returning,18-25,Unknown,Gachibowli,15,317.14
C02889,New,26-35,Female,Gachibowli,0,0.0
C02890,Returning,36-45,Unknown,Hitech City,18,478.5
C02891,Returning,56+,Female,Jubilee Hills,2,233.28
C02892,Returning,36-45,Male,Ameerpet,33,293.85
C02893,New,18-25,Male,Mehdipatnam,0,0.0
C02894,Returning,56+,Female,Ameerpet,39,643.16
C02895,Returning,18-25,Female,Manikonda,34,534.39
C02896,Returning,18-25,Unknown,Secunderabad,14,702.39
C02897,Returning,36-45,Male,Manikonda,37,332.09
C02898,Returning,46-55,Male,Gachibowli,38,481.44
C02899,New,36-45,Male,Secunderabad,0,0.0
C02900,Returning,46-55,Unknown,Kukatpally,28,717.7
C02901,Returning,36-45,Female,Mehdipatnam,10,481.73
C02902,Returning,18-25,Female,Mehdipatnam,6,480.69
C02903,Returning,26-35,Unknown,Kondapur,9,474.32
C02904,Returning,36-45,Female,Ameerpet,18,334.84
C02905,Returning,26-35,Female,Mehdipatnam,21,418.16
C02906,Returning,36-45,Female,Begumpet,1,124.22
C02907,New,26-35,Female,Madhapur,0,0.0
C02908,Returning,18-25,Female,Ameerpet,16,293.57
C02909,Returning,46-55,Male,Mehdipatnam,30,530.81
C02910,Returning,18-25,Female,Kondapur,21,603.85
C02911,Returning,18-25,Male,Secunderabad,20,463.17
C02912,Returning,18-25,Male,Ameerpet,32,291.77
C02913,New,26-35,Female,Gachibowli,0,0.0
C02914,Returning,26-35,Female,Madhapur,13,525.87
C02915,New,18-25,Male,Secunderabad,0,0.0
C02916,New,18-25,Female,Banjara Hills,0,0.0
C02917,Returning,26-35,Female,Mehdipatnam,10,285.61
C02918,Returning,18-25,Female,Banjara Hills,26,460.79
C02919,New,26-35,Female,Madhapur,0,0.0
C02920,Returning,18-25,Female,Manikonda,21,534.91
C02921,Returning,18-25,Female,Hitech City,34,305.16
C02922,Returning,18-25,Male,Jubilee Hills,24,424.76
C02923,Returning,46-55,Male,Secunderabad,27,241.8
C02924,Returning,36-45,Female,Manikonda,18,459.12
C02925,Returning,56+,Female,Ameerpet,24,430.2
C02926,Returning,36-45,Female,Kukatpally,24,380.46
C02927,Returning,26-35,Male,Hitech City,5,548.24
C02928,Returning,26-35,Male,Madhapur,18,261.31
C02929,Returning,26-35,Unknown,Secunderabad,11,635.49
C02930,Returning,36-45,Female,Begumpet,36,483.94
C02931,New,56+,Female,Madhapur,0,0.0
C02932,Returning,26-35,Male,Hitech City,5,466.76
C02933,Returning,46-55,Female,Gachibowli,36,337.41
C02934,Returning,56+,Female,Manikonda,34,356.1
C02935,New,56+,Male,Manikonda,0,0.0
C02936,Returning,36-45,Male,Kukatpally,30,428.31
C02937,New,26-35,Male,Manikonda,0,0.0
C02938,Returning,56+,Female,Madhapur,1,384.67
C02939,Returning,26-35,Female,Hitech City,15,542.21
C02940,Returning,36-45,Female,Hitech City,29,516.96
C02941,Returning,18-25,Male,Gachibowli,13,259.62
C02942,Returning,18-25,Female,Gachibowli,15,689.47
C02943,New,26-35,Female,Gachibowli,0,0.0
C02944,New,36-45,Female,Jubilee Hills,0,0.0
C02945,Returning,18-25,Female,Kukatpally,11,474.43
C02946,Returning,36-45,Male,Madhapur,21,423.91
C02947,Returning,26-35,Male,Banjara Hills,35,544.5
C02948,Returning,18-25,Male,Kukatpally,29,772.58
C02949,New,18-25,Male,Jubilee Hills,0,0.0
C02950,Returning,26-35,Male,Gachibowli,19,286.39
C02951,Returning,36-45,Female,Manikonda,31,427.17
C02952,New,56+,Female,Hitech City,0,0.0
C02953,Returning,36-45,Male,Secunderabad,33,557.61
C02954,Returning,18-25,Female,Madhapur,9,269.02
C02955,Returning,46-55,Female,Begumpet,24,372.93
C02956,Returning,18-25,Male,Mehdipatnam,3,389.1
C02957,Returning,26-35,Female,Manikonda,25,559.61
C02958,New,36-45,Female,Secunderabad,0,0.0
C02959,Returning,26-35,Female,Gachibowli,7,457.14
C02960,Returning,26-35,Female,Jubilee Hills,39,571.71
C02961,New,26-35,Female,Begumpet,0,0.0
C02962,Returning,46-55,Male,Ameerpet,4,443.74
C02963,Returning,26-35,Male,Banjara Hills,38,128.97
C02964,Returning,18-25,Female,Ameerpet,36,311.55
C02965,Returning,26-35,Male,Madhapur,1,281.31
C02966,New,26-35,Female,Ameerpet,0,0.0
C02967,Returning,26-35,Male,Banjara Hills,26,438.96
C02968,Returning,56+,Male,Madhapur,26,286.32
C02969,Returning,26-35,Unknown,Madhapur,20,433.75
C02970,New,36-45,Male,Begumpet,0,0.0
C02971,Returning,36-45,Male,Manikonda,37,478.66
C02972,Returning,26-35,Female,Hitech City,27,354.41
C02973,New,26-35,Male,Gachibowli,0,0.0
C02974,Returning,26-35,Female,Secunderabad,17,587.25
C02975,New,18-25,Male,Jubilee Hills,0,0.0
C02976,Returning,18-25,Male,Banjara Hills,32,560.16
C02977,New,18-25,Female,Madhapur,0,0.0
C02978,Returning,18-25,Male,Madhapur,11,396.37
C02979,New,18-25,Male,Begumpet,0,0.0
C02980,Returning,26-35,Male,Secunderabad,13,298.21
C02981,Returning,18-25,Male,Hitech City,18,519.65
C02982,Returning,56+,Unknown,Jubilee Hills,25,248.83
C02983,New,26-35,Female,Banjara Hills,0,0.0
C02984,Returning,18-25,Female,Ameerpet,5,144.91
C02985,New,36-45,Male,Ameerpet,0,0.0
C02986,Returning,36-45,Female,Ameerpet,39,430.45
C02987,Returning,46-55,Male,Secunderabad,6,573.01
C02988,Returning,26-35,Male,Banjara Hills,24,689.44
C02989,Returning,26-35,Male,Kondapur,35,335.28
C02990,New,36-45,Male,Kondapur,0,0.0
C02991,Returning,36-45,Female,Ameerpet,17,255.93
C02992,Returning,36-45,Male,Begumpet,7,364.52
C02993,Returning,46-55,Male,Gachibowli,26,432.48
C02994,Returning,56+,Unknown,Hitech City,28,429.25
C02995,Returning,18-25,Male,Madhapur,22,527.35
C02996,New,26-35,Male,Mehdipatnam,0,0.0
C02997,Returning,46-55,Female,Secunderabad,35,552.3
C02998,Returning,18-25,Male,Secunderabad,4,334.97
C02999,Returning,26-35,Male,Banjara Hills,20,443.08
C03000,Returning,36-45,Female,Kondapur,18,288.0
C03001,New,18-25,Unknown,Jubilee Hills,0,0.0
C03002,Returning,26-35,Unknown,Banjara Hills,19,120.0
C03003,Returning,46-55,Unknown,Hitech City,18,409.83
C03004,Returning,26-35,Female,Begumpet,22,430.11
C03005,Returning,18-25,Unknown,Gachibowli,12,362.89
C03006,Returning,18-25,Male,Ameerpet,19,370.37
C03007,Returning,26-35,Male,Madhapur,26,200.24
C03008,Returning,18-25,Female,Begumpet,8,338.02
C03009,Returning,36-45,Female,Jubilee Hills,32,344.87
C03010,Returning,26-35,Female,Secunderabad,27,451.53
C03011,Returning,26-35,Male,Secunderabad,26,482.27
C03012,Returning,36-45,Male,Manikonda,11,364.88
C03013,New,36-45,Female,Secunderabad,0,0.0
C03014,Returning,36-45,Male,Secunderabad,12,468.83
C03015,Returning,18-25,Female,Madhapur,32,306.12
C03016,Returning,26-35,Female,Kukatpally,31,554.65
C03017,Returning,36-45,Male,Begumpet,39,688.13
C03018,Returning,26-35,Female,Hitech City,27,471.95
C03019,Returning,36-45,Female,Madhapur,36,359.64
C03020,Returning,26-35,Male,Banjara Hills,29,450.96
C03021,New,46-55,Male,Gachibowli,0,0.0
C03022,Returning,18-25,Female,Kondapur,36,587.83
C03023,Returning,36-45,Male,Gachibowli,24,247.5
C03024,New,36-45,Female,Jubilee Hills,0,0.0
C03025,Returning,56+,Male,Kukatpally,2,327.66
C03026,Returning,26-35,Female,Begumpet,9,364.88
C03027,Returning,46-55,Unknown,Ameerpet,17,457.64
C03028,Returning,26-35,Unknown,Hitech City,39,491.92
C03029,Returning,36-45,Unknown,Kondapur,20,385.87
C03030,Returning,26-35,Male,Manikonda,21,311.78
C03031,Returning,46-55,Female,Madhapur,10,396.28
C03032,Returning,18-25,Male,Gachibowli,22,288.15
C03033,Returning,56+,Male,Jubilee Hills,39,648.65
C03034,New,26-35,Female,Secunderabad,0,0.0
C03035,Returning,26-35,Unknown,Jubilee Hills,35,499.86
C03036,New,18-25,Male,Jubilee Hills,0,0.0
C03037,Returning,36-45,Male,Kondapur,23,423.09
C03038,Returning,18-25,Female,Hitech City,22,286.14
C03039,Returning,36-45,Female,Kukatpally,35,358.14
C03040,New,36-45,Female,Jubilee Hills,0,0.0
C03041,Returning,18-25,Male,Madhapur,1,351.66
C03042,Returning,36-45,Female,Gachibowli,29,389.96
C03043,Returning,36-45,Unknown,Gachibowli,16,435.68
